municipalidad,anio_semestre,tipo_compra,RubroN1,monto_neto_clp,n_items,n_ordenes
Cerrillos,2016-1,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",90000,1,1
Cerrillos,2016-1,trato_directo,Vehículos y equipamiento en general,12354236,5,5
Cerrillos,2016-2,convenio_marco,"Alimentos, bebidas y tabaco",23394485,180,29
Cerrillos,2016-2,convenio_marco,Artículos de fabricación y producción,870537,26,16
Cerrillos,2016-2,convenio_marco,Artículos eléctricos y de iluminación,134435,2,2
Cerrillos,2016-2,convenio_marco,"Artículos para estructuras, obras y construcciones",76470,1,1
Cerrillos,2016-2,convenio_marco,Artículos para plantas y animales,157728,7,3
Cerrillos,2016-2,convenio_marco,"Combustibles, lubricantes y anticorrosivos",3087075,14,10
Cerrillos,2016-2,convenio_marco,"Educación, formación, entrenamiento y capacitación",2315800,1,1
Cerrillos,2016-2,convenio_marco,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",1647775,10,8
Cerrillos,2016-2,convenio_marco,Equipamiento para laboratorios,144647,11,8
Cerrillos,2016-2,convenio_marco,Equipamiento para manejo y estiba de materiales,96755,3,3
Cerrillos,2016-2,convenio_marco,Equipamiento y suministros médicos,10165494,19,14
Cerrillos,2016-2,convenio_marco,"Equipos y suministros de defensa, orden público, protección y seguridad",386220,7,7
Cerrillos,2016-2,convenio_marco,"Equipos y suministros de imprenta, fotográficos y audiovisuales",16450,1,1
Cerrillos,2016-2,convenio_marco,Equipos y suministros de limpieza,4695917,155,32
Cerrillos,2016-2,convenio_marco,"Equipos, accesorios y suministros de oficina",25289867,417,100
Cerrillos,2016-2,convenio_marco,Herramientas y maquinaria en general,111297,10,9
Cerrillos,2016-2,convenio_marco,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",3478918,89,35
Cerrillos,2016-2,convenio_marco,Maquinaria para fabricación y transformación industrial,384806,12,10
Cerrillos,2016-2,convenio_marco,Maquinaria para generación y distribución de energía,248814,14,8
Cerrillos,2016-2,convenio_marco,"Maquinarias, equipos y suministros para la industria de servicios",245100,2,2
Cerrillos,2016-2,convenio_marco,Muebles y mobiliario,26521012,38,28
Cerrillos,2016-2,convenio_marco,"Muebles, accesorios, electrodomésticos y productos electrónicos",1999414,22,13
Cerrillos,2016-2,convenio_marco,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",1450000,3,3
Cerrillos,2016-2,convenio_marco,Productos de papel,18665757,281,88
Cerrillos,2016-2,convenio_marco,Productos impresos y publicaciones,11137177,82,35
Cerrillos,2016-2,convenio_marco,Productos químicos industriales,419987,21,12
Cerrillos,2016-2,convenio_marco,"Resinas, cauchos, espumas y elastómeros",227828,8,8
Cerrillos,2016-2,convenio_marco,"Ropa, maletas y productos de aseo personal",1208569,41,21
Cerrillos,2016-2,convenio_marco,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",4124649,4,4
Cerrillos,2016-2,convenio_marco,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",138381940,69,35
Cerrillos,2016-2,convenio_marco,"Servicios de transporte, almacenaje y correo",10537700,13,13
Cerrillos,2016-2,convenio_marco,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",1048100,4,4
Cerrillos,2016-2,convenio_marco,"Servicios profesionales, administrativos y consultorías de gestión empresarial",3952145,12,12
Cerrillos,2016-2,convenio_marco,"Tecnologías de la información, telecomunicaciones y radiodifusión",194965726,40,30
Cerrillos,2016-2,convenio_marco,,83052242,276,136
Cerrillos,2016-2,licitacion,"Alimentos, bebidas y tabaco",1275059,3,3
Cerrillos,2016-2,licitacion,Artículos de fabricación y producción,1828978,6,5
Cerrillos,2016-2,licitacion,Artículos eléctricos y de iluminación,123000,1,1
Cerrillos,2016-2,licitacion,"Artículos para estructuras, obras y construcciones",1541821,4,4
Cerrillos,2016-2,licitacion,Artículos para plantas y animales,4422589,5,2
Cerrillos,2016-2,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",11700,1,1
Cerrillos,2016-2,licitacion,Equipamiento para laboratorios,19490,2,1
Cerrillos,2016-2,licitacion,Equipamiento para manejo y estiba de materiales,4151744,11,5
Cerrillos,2016-2,licitacion,Equipamiento y suministros médicos,4707258,50,14
Cerrillos,2016-2,licitacion,"Equipos y suministros de defensa, orden público, protección y seguridad",7249261,3,3
Cerrillos,2016-2,licitacion,"Equipos y suministros de imprenta, fotográficos y audiovisuales",345695,4,4
Cerrillos,2016-2,licitacion,Equipos y suministros de limpieza,1309767,5,5
Cerrillos,2016-2,licitacion,"Equipos, accesorios y suministros de oficina",3045176,57,11
Cerrillos,2016-2,licitacion,"Equipos, suministros y accesorios deportivos y recreativos",2498096,21,6
Cerrillos,2016-2,licitacion,Herramientas y maquinaria en general,7710,1,1
Cerrillos,2016-2,licitacion,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",35980683,123,20
Cerrillos,2016-2,licitacion,Maquinaria para construcción y edificación,840000,1,1
Cerrillos,2016-2,licitacion,Maquinaria para generación y distribución de energía,725800,2,2
Cerrillos,2016-2,licitacion,Medicamentos y productos farmacéuticos,1029450,9,3
Cerrillos,2016-2,licitacion,Muebles y mobiliario,7807981,10,6
Cerrillos,2016-2,licitacion,"Muebles, accesorios, electrodomésticos y productos electrónicos",1214765,10,6
Cerrillos,2016-2,licitacion,"Organizaciones sociales, laborales y clubes",4005403,3,3
Cerrillos,2016-2,licitacion,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",45378152,3,3
Cerrillos,2016-2,licitacion,Productos de papel,8405952,38,13
Cerrillos,2016-2,licitacion,"Productos derivados de minerales, plantas y animales",4439149,55,26
Cerrillos,2016-2,licitacion,Productos impresos y publicaciones,2168720,7,5
Cerrillos,2016-2,licitacion,Productos químicos industriales,209150,4,2
Cerrillos,2016-2,licitacion,"Resinas, cauchos, espumas y elastómeros",4750,1,1
Cerrillos,2016-2,licitacion,"Ropa, maletas y productos de aseo personal",7619034,42,13
Cerrillos,2016-2,licitacion,"Salud, servicios sanitarios y alimentación",36544521,2,2
Cerrillos,2016-2,licitacion,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",149,1,1
Cerrillos,2016-2,licitacion,Servicios básicos y de información pública,209970,1,1
Cerrillos,2016-2,licitacion,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",1125000,1,1
Cerrillos,2016-2,licitacion,Servicios de construcción y mantenimiento,644698183,17,17
Cerrillos,2016-2,licitacion,Servicios de cuidado personal y domésticos,981850,5,3
Cerrillos,2016-2,licitacion,"Servicios de transporte, almacenaje y correo",78113594,6,6
Cerrillos,2016-2,licitacion,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",1843200,16,11
Cerrillos,2016-2,licitacion,"Servicios profesionales, administrativos y consultorías de gestión empresarial",20763869,15,5
Cerrillos,2016-2,licitacion,"Tecnologías de la información, telecomunicaciones y radiodifusión",278025,3,2
Cerrillos,2016-2,licitacion,Vehículos y equipamiento en general,689398,4,4
Cerrillos,2016-2,trato_directo,Artículos eléctricos y de iluminación,6420000,1,1
Cerrillos,2016-2,trato_directo,"Artículos para estructuras, obras y construcciones",892170,4,4
Cerrillos,2016-2,trato_directo,Equipamiento para manejo y estiba de materiales,1192000,1,1
Cerrillos,2016-2,trato_directo,Equipamiento y suministros médicos,734400,2,2
Cerrillos,2016-2,trato_directo,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",336134,1,1
Cerrillos,2016-2,trato_directo,Medicamentos y productos farmacéuticos,2703379,2,2
Cerrillos,2016-2,trato_directo,"Muebles, accesorios, electrodomésticos y productos electrónicos",252080,1,1
Cerrillos,2016-2,trato_directo,Productos impresos y publicaciones,569500,5,3
Cerrillos,2016-2,trato_directo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",3025210,1,1
Cerrillos,2016-2,trato_directo,Servicios de construcción y mantenimiento,1107700,3,2
Cerrillos,2016-2,trato_directo,Servicios de limpieza industrial,6000000,1,1
Cerrillos,2016-2,trato_directo,"Servicios de transporte, almacenaje y correo",6493155,2,2
Cerrillos,2016-2,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",2545200,2,2
Cerrillos,2016-2,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",1069109,4,4
Cerrillos,2016-2,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",19935152,9,5
Cerrillos,2017-1,convenio_marco,"Alimentos, bebidas y tabaco",6098069,40,10
Cerrillos,2017-1,convenio_marco,Artículos de fabricación y producción,1513420,24,19
Cerrillos,2017-1,convenio_marco,Artículos eléctricos y de iluminación,124502,1,1
Cerrillos,2017-1,convenio_marco,"Artículos para estructuras, obras y construcciones",345780,3,3
Cerrillos,2017-1,convenio_marco,Artículos para plantas y animales,1214525,8,3
Cerrillos,2017-1,convenio_marco,"Combustibles, lubricantes y anticorrosivos",6673090,23,13
Cerrillos,2017-1,convenio_marco,"Educación, formación, entrenamiento y capacitación",38200000,3,3
Cerrillos,2017-1,convenio_marco,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",836206,6,6
Cerrillos,2017-1,convenio_marco,Equipamiento para laboratorios,491774,13,13
Cerrillos,2017-1,convenio_marco,Equipamiento para manejo y estiba de materiales,50383,2,2
Cerrillos,2017-1,convenio_marco,Equipamiento y suministros médicos,4915604,36,22
Cerrillos,2017-1,convenio_marco,"Equipos y suministros de defensa, orden público, protección y seguridad",883232,7,6
Cerrillos,2017-1,convenio_marco,"Equipos y suministros de imprenta, fotográficos y audiovisuales",187589,2,2
Cerrillos,2017-1,convenio_marco,Equipos y suministros de limpieza,6541375,84,21
Cerrillos,2017-1,convenio_marco,"Equipos, accesorios y suministros de oficina",16606593,352,82
Cerrillos,2017-1,convenio_marco,Herramientas y maquinaria en general,289914,6,6
Cerrillos,2017-1,convenio_marco,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",5412772,71,19
Cerrillos,2017-1,convenio_marco,Maquinaria para fabricación y transformación industrial,42419,4,4
Cerrillos,2017-1,convenio_marco,Maquinaria para generación y distribución de energía,6398,1,1
Cerrillos,2017-1,convenio_marco,Medicamentos y productos farmacéuticos,277311,1,1
Cerrillos,2017-1,convenio_marco,Muebles y mobiliario,3700462,21,18
Cerrillos,2017-1,convenio_marco,"Muebles, accesorios, electrodomésticos y productos electrónicos",956276,16,11
Cerrillos,2017-1,convenio_marco,Productos de papel,32570086,166,64
Cerrillos,2017-1,convenio_marco,Productos impresos y publicaciones,4077076,25,7
Cerrillos,2017-1,convenio_marco,Productos químicos industriales,726634,12,9
Cerrillos,2017-1,convenio_marco,"Resinas, cauchos, espumas y elastómeros",6026130,6,6
Cerrillos,2017-1,convenio_marco,"Ropa, maletas y productos de aseo personal",36374955,29,22
Cerrillos,2017-1,convenio_marco,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",48759300,46,19
Cerrillos,2017-1,convenio_marco,"Servicios de transporte, almacenaje y correo",48386661,4,4
Cerrillos,2017-1,convenio_marco,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",1010100,4,4
Cerrillos,2017-1,convenio_marco,"Tecnologías de la información, telecomunicaciones y radiodifusión",409692,17,12
Cerrillos,2017-1,convenio_marco,,61461972,117,51
Cerrillos,2017-1,licitacion,"Alimentos, bebidas y tabaco",2553616,5,5
Cerrillos,2017-1,licitacion,Artículos de fabricación y producción,361300,7,5
Cerrillos,2017-1,licitacion,Artículos eléctricos y de iluminación,180000,1,1
Cerrillos,2017-1,licitacion,"Artículos para estructuras, obras y construcciones",4795593,7,7
Cerrillos,2017-1,licitacion,Artículos para plantas y animales,7419590,9,4
Cerrillos,2017-1,licitacion,"Educación, formación, entrenamiento y capacitación",39367630,2,2
Cerrillos,2017-1,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",8471195,3,3
Cerrillos,2017-1,licitacion,Equipamiento para laboratorios,28450,2,2
Cerrillos,2017-1,licitacion,Equipamiento para manejo y estiba de materiales,329290,3,2
Cerrillos,2017-1,licitacion,Equipamiento y suministros médicos,21983378,147,42
Cerrillos,2017-1,licitacion,"Equipos y suministros de defensa, orden público, protección y seguridad",435950,6,3
Cerrillos,2017-1,licitacion,"Equipos y suministros de imprenta, fotográficos y audiovisuales",912521,4,2
Cerrillos,2017-1,licitacion,Equipos y suministros de limpieza,7371580,45,19
Cerrillos,2017-1,licitacion,"Equipos, accesorios y suministros de oficina",6650143,30,20
Cerrillos,2017-1,licitacion,Herramientas y maquinaria en general,1726290,3,3
Cerrillos,2017-1,licitacion,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",3298991,5,5
Cerrillos,2017-1,licitacion,Maquinaria para fabricación y transformación industrial,12770,1,1
Cerrillos,2017-1,licitacion,Maquinaria para generación y distribución de energía,259058,6,4
Cerrillos,2017-1,licitacion,Medicamentos y productos farmacéuticos,9164069,231,63
Cerrillos,2017-1,licitacion,Muebles y mobiliario,2844485,4,4
Cerrillos,2017-1,licitacion,"Muebles, accesorios, electrodomésticos y productos electrónicos",608991,3,2
Cerrillos,2017-1,licitacion,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",11764470,1,1
Cerrillos,2017-1,licitacion,Productos de papel,15456662,96,38
Cerrillos,2017-1,licitacion,"Productos derivados de minerales, plantas y animales",6708671,35,35
Cerrillos,2017-1,licitacion,Productos impresos y publicaciones,4213440,5,5
Cerrillos,2017-1,licitacion,Productos químicos industriales,702596,10,8
Cerrillos,2017-1,licitacion,"Ropa, maletas y productos de aseo personal",1469650,13,10
Cerrillos,2017-1,licitacion,"Salud, servicios sanitarios y alimentación",1362958,13,5
Cerrillos,2017-1,licitacion,Servicios de construcción y mantenimiento,2587093863,5,5
Cerrillos,2017-1,licitacion,Servicios de cuidado personal y domésticos,1669601,12,2
Cerrillos,2017-1,licitacion,Servicios de limpieza industrial,4026500,1,1
Cerrillos,2017-1,licitacion,Servicios de producción y fabricación industrial,124340,1,1
Cerrillos,2017-1,licitacion,"Servicios de transporte, almacenaje y correo",98454052,11,9
Cerrillos,2017-1,licitacion,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",5989300,14,10
Cerrillos,2017-1,licitacion,"Servicios financieros, pensiones y seguros",107744699,3,3
Cerrillos,2017-1,licitacion,"Servicios profesionales, administrativos y consultorías de gestión empresarial",2326200,3,1
Cerrillos,2017-1,licitacion,"Tecnologías de la información, telecomunicaciones y radiodifusión",7568352,12,8
Cerrillos,2017-1,licitacion,Vehículos y equipamiento en general,1041584,4,4
Cerrillos,2017-1,trato_directo,Artículos de fabricación y producción,42246,5,1
Cerrillos,2017-1,trato_directo,"Artículos para estructuras, obras y construcciones",12935120,8,5
Cerrillos,2017-1,trato_directo,"Educación, formación, entrenamiento y capacitación",1650000,2,2
Cerrillos,2017-1,trato_directo,Equipamiento para manejo y estiba de materiales,90000,1,1
Cerrillos,2017-1,trato_directo,Equipamiento y suministros médicos,1112719,8,5
Cerrillos,2017-1,trato_directo,"Equipos y suministros de defensa, orden público, protección y seguridad",15335041,7,2
Cerrillos,2017-1,trato_directo,Equipos y suministros de limpieza,106012,10,1
Cerrillos,2017-1,trato_directo,"Equipos, accesorios y suministros de oficina",4510,1,1
Cerrillos,2017-1,trato_directo,Maquinaria para generación y distribución de energía,2250000,4,4
Cerrillos,2017-1,trato_directo,Maquinaria para minería y perforación,120000,1,1
Cerrillos,2017-1,trato_directo,Medicamentos y productos farmacéuticos,439900,11,4
Cerrillos,2017-1,trato_directo,"Muebles, accesorios, electrodomésticos y productos electrónicos",8750,1,1
